id,type,taxi_time,gate (block) hour,runway hour,rwy_day,distance,angle,angle error,shortest path,distance_gate,distance_long,distance_else,rwy,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
05-Jan-2021_VIR362,departure,0.75,13,13,05,276.480550333,145.45596715201762,0,148.5569980686,0,0,276.480550333,23R/05L,1,0,2,0,0,0,0,0,2,0,0
07-Jan-2021_VIR362,departure,15.033333333333333,12,12,07,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,4,1,0,0,0,1,2,0,0
08-Jan-2021_VIR362,departure,14.916666666666666,12,12,08,2413.3137153445455,447.621178358287,0,2253.566070862346,106.733294121,1014.0460966443912,1292.5343245791541,23R/05L,1,0,6,2,1,0,0,2,2,0,0
10-Jan-2021_VIR362,departure,16.016666666666666,12,13,10,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,4,1,1,0,0,1,1,0,0
12-Jan-2021_VIR362,departure,15.15,13,13,12,2359.773687315516,486.8488125840768,0,2073.227103424382,120.216071857,974.8760264943767,1264.6815889641393,23R/05L,1,0,3,0,2,0,0,0,3,0,0
14-Jan-2021_VIR362,departure,70.11666666666666,12,13,14,2474.651312791746,452.043030134265,0,2279.731463001046,120.216071857,1014.0460966443912,1340.389144290355,23R/05L,1,0,4,3,0,0,0,2,2,0,0
15-Jan-2021_VIR362,departure,11.633333333333333,13,13,15,2452.9618852192457,576.0773865883698,0,2279.731463001046,120.216071857,1014.0460966443912,1318.6997167178547,23R/05L,1,0,2,1,1,0,0,1,1,0,0
17-Jan-2021_VIR362,departure,15.6,12,12,17,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,3,1,1,0,0,1,1,0,0
19-Jan-2021_VIR362,departure,14.65,12,12,19,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,4,0,0,0,0,2,2,0,0
21-Jan-2021_VIR362,departure,16.6,13,13,21,2359.773687315516,486.8488125840768,0,2073.227103424382,120.216071857,974.8760264943767,1264.6815889641393,23R/05L,1,0,3,1,0,0,0,1,2,0,0
22-Jan-2021_VIR362,departure,4.116666666666666,12,12,22,1299.5233364083906,232.54549111979014,0,1121.2900313181763,0,891.6137929142803,407.90954349411027,23R/05L,1,0,6,1,0,0,0,3,3,0,0
24-Jan-2021_VIR362,departure,13.483333333333333,12,12,24,2452.9618852192457,576.0773865883698,0,2279.731463001046,120.216071857,1014.0460966443912,1318.6997167178547,23R/05L,1,0,4,0,1,0,0,0,2,0,0
26-Jan-2021_VIR362,departure,102.16666666666667,11,13,26,2359.773687315516,486.8488125840768,0,2073.227103424382,120.216071857,974.8760264943767,1264.6815889641393,23R/05L,1,0,3,1,3,0,0,0,1,0,0
28-Jan-2021_VIR362,departure,70.86666666666666,12,13,28,2338.084259743016,610.8831690381818,0,2073.227103424382,120.216071857,974.8760264943767,1242.9921613916395,23R/05L,1,0,1,2,0,0,0,0,0,0,0
29-Jan-2021_VIR362,departure,11.8,12,12,29,2359.773687315516,486.8488125840768,0,2073.227103424382,120.216071857,974.8760264943767,1264.6815889641393,23R/05L,1,0,4,0,0,0,0,1,3,0,0
31-Jan-2021_VIR362,departure,14.283333333333333,12,13,31,2452.9618852192457,576.0773865883698,0,2279.731463001046,120.216071857,1014.0460966443912,1318.6997167178547,23R/05L,1,0,3,1,0,0,0,1,2,0,0
01-Jan-2021_UAE18,departure,17.6,13,13,01,1787.4455409427542,324.9800908873522,0,1521.7484064428927,139.479225601,974.8760264943767,673.0902888473775,23R/05L,1,0,2,0,0,0,0,0,2,0,0
02-Jan-2021_UAE18,departure,17.416666666666668,13,13,02,1822.437286497854,362.53866742926715,0,1521.7484064428927,139.479225601,974.8760264943767,708.0820344024773,23R/05L,1,0,2,0,1,0,0,0,1,0,0
03-Jan-2021_UAE18,departure,26.283333333333335,13,13,03,2329.1335519067748,456.05523491768326,0,1853.4514826888294,139.479225601,1314.2736708799266,875.3806554258481,23R/05L,1,0,5,2,2,0,0,1,1,0,0
04-Jan-2021_UAE18,departure,16.416666666666668,13,13,04,2099.782286818635,374.4396582838451,0,1853.4514826888294,139.479225601,1314.2736708799266,646.0293903377083,23R/05L,1,0,3,0,2,0,0,0,1,0,0
06-Jan-2021_UAE18,departure,12.666666666666666,13,13,06,2099.782286818635,374.4396582838451,0,1853.4514826888294,139.479225601,1314.2736708799266,646.0293903377083,23R/05L,1,0,3,0,0,0,0,2,1,0,0
07-Jan-2021_UAE18,departure,18.216666666666665,13,13,07,1787.4455409427542,324.9800908873522,0,1521.7484064428927,139.479225601,974.8760264943767,673.0902888473775,23R/05L,1,0,3,1,1,0,0,1,1,0,0
08-Jan-2021_UAE18,departure,15.483333333333333,13,13,08,2152.9639312779377,372.18433261267705,0,1853.4514826888294,139.479225601,1314.2736708799266,699.211034797011,23R/05L,1,0,1,1,0,0,0,1,0,0,0
09-Jan-2021_UAE18,departure,16.733333333333334,13,13,09,1787.4455409427542,324.9800908873522,0,1521.7484064428927,139.479225601,974.8760264943767,673.0902888473775,23R/05L,1,0,5,0,0,0,0,2,0,0,0
10-Jan-2021_UAE18,departure,18.133333333333333,13,13,10,1822.437286497854,362.53866742926715,0,1521.7484064428927,139.479225601,974.8760264943767,708.0820344024773,23R/05L,1,0,4,3,0,0,0,3,0,0,0
11-Jan-2021_UAE18,departure,14.566666666666666,13,13,11,1787.4455409427542,324.9800908873522,0,1521.7484064428927,139.479225601,974.8760264943767,673.0902888473775,23R/05L,1,0,5,0,0,0,0,0,2,0,0
13-Jan-2021_UAE18,departure,17.2,13,13,13,1787.4455409427542,324.9800908873522,0,1521.7484064428927,139.479225601,974.8760264943767,673.0902888473775,23R/05L,1,0,2,0,0,0,0,0,1,0,0
14-Jan-2021_UAE18,departure,74.08333333333333,12,13,14,2099.782286818635,374.4396582838451,0,1853.4514826888294,139.479225601,1314.2736708799266,646.0293903377083,23R/05L,1,0,5,1,0,0,0,1,2,0,0
15-Jan-2021_UAE18,departure,7.133333333333334,13,13,15,1960.303061217635,265.6603700128876,0,1853.4514826888294,0,1314.2736708799266,646.0293903377085,23R/05L,1,0,1,0,0,0,0,0,1,0,0
16-Jan-2021_UAE18,departure,14.816666666666666,13,13,16,1822.437286497854,362.53866742926715,0,1521.7484064428927,139.479225601,974.8760264943767,708.0820344024773,23R/05L,1,0,5,0,1,0,0,1,3,0,0
17-Jan-2021_UAE18,departure,16.6,13,13,17,1822.437286497854,362.53866742926715,0,1521.7484064428927,139.479225601,974.8760264943767,708.0820344024773,23R/05L,1,0,1,0,0,0,0,1,0,0,0
18-Jan-2021_UAE18,departure,15.45,13,13,18,1787.4455409427542,324.9800908873522,0,1521.7484064428927,139.479225601,974.8760264943767,673.0902888473775,23R/05L,1,0,3,0,0,0,0,1,2,0,0
20-Jan-2021_UAE18,departure,18.566666666666666,13,13,20,1822.437286497854,362.53866742926715,0,1521.7484064428927,139.479225601,974.8760264943767,708.0820344024773,23R/05L,1,0,3,0,0,0,0,0,3,0,0
21-Jan-2021_UAE18,departure,15.75,13,13,21,1822.437286497854,362.53866742926715,0,1521.7484064428927,139.479225601,974.8760264943767,708.0820344024773,23R/05L,1,0,3,0,1,0,0,0,2,0,0
22-Jan-2021_UAE18,departure,14.183333333333334,13,13,22,1822.437286497854,362.53866742926715,0,1521.7484064428927,139.479225601,974.8760264943767,708.0820344024773,23R/05L,1,0,4,0,0,0,0,1,3,0,0
23-Jan-2021_UAE18,departure,16.35,13,13,23,1787.4455409427542,324.9800908873522,0,1521.7484064428927,139.479225601,974.8760264943767,673.0902888473775,23R/05L,1,0,8,1,0,0,0,3,3,0,0
24-Jan-2021_UAE18,departure,9.3,13,13,24,2048.4764512320376,300.9636208836345,0,1853.4514826888294,0,1314.2736708799266,734.202780352111,23R/05L,1,0,1,0,0,0,0,0,1,0,0
25-Jan-2021_UAE18,departure,16.616666666666667,13,13,25,1787.4455409427542,324.9800908873522,0,1521.7484064428927,139.479225601,974.8760264943767,673.0902888473775,23R/05L,1,0,4,0,0,0,0,0,1,0,0
27-Jan-2021_UAE18,departure,15.016666666666667,13,13,27,1787.4455409427542,324.9800908873522,0,1521.7484064428927,139.479225601,974.8760264943767,673.0902888473775,23R/05L,1,0,4,0,0,0,0,0,2,0,0
28-Jan-2021_UAE18,departure,18.8,13,13,28,1822.437286497854,362.53866742926715,0,1521.7484064428927,139.479225601,974.8760264943767,708.0820344024773,23R/05L,1,0,2,0,0,0,0,1,0,0,0
01-Jan-2021_EZY73CH,arrival,3.9,13,13,01,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,4,0,0,0,0,0,0,1,3
05-Jan-2021_EZY73CH,arrival,5.966666666666667,21,21,05,2524.971380738814,846.5981830950147,0,1062.3917936492749,88.9090138822,608.7054608738868,1827.3569059827273,23R/05L,1,0,4,0,0,1,0,0,0,3,1
06-Jan-2021_EZY73CH,arrival,3.7666666666666666,19,19,06,1443.9526419398912,515.4413857069442,0,1192.0921024728325,91.7350856234,0,1352.2175563164913,23R/05L,1,0,3,0,0,0,0,0,0,1,2
01-Jan-2021_RYR2PM,departure,9.066666666666666,13,13,01,1276.491388008461,325.28447043959886,0,1066.1136592200448,71.1519727783,709.7835036448448,495.55591158531615,23R/05L,1,0,4,0,1,0,0,0,3,0,0
03-Jan-2021_RYR2PM,departure,8.783333333333333,13,14,03,1753.1213932817338,283.8923754026065,0,1589.0807280827617,0,0,1753.1213932817338,23R/05L,1,0,4,2,1,0,0,2,2,0,0
04-Jan-2021_RYR2PM,departure,11.383333333333333,13,13,04,2328.671865260841,457.31162655816615,0,2192.225287190941,83.4322277087,1014.0460966443912,1231.19354090775,23R/05L,1,0,3,0,1,0,0,0,1,0,0
05-Jan-2021_RYR2PM,departure,8.433333333333334,13,13,05,1131.8094060268797,449.0731132958118,0,821.505277250721,139.479225601,0,992.3301804258797,23R/05L,1,0,2,0,0,0,0,0,2,0,0
06-Jan-2021_RYR2PM,departure,8.4,13,13,06,2204.5808553140155,489.085750204545,0,1873.964058320165,71.1519727783,1076.5083780047717,1056.9205045309436,23R/05L,1,0,4,1,0,0,0,3,1,0,0
07-Jan-2021_RYR2PM,departure,12.366666666666667,06,06,07,1580.631359288194,509.17882662421147,0,1404.84563736208,64.6124524558,746.9421803053973,769.0767265269968,23R/05L,1,0,2,0,0,0,0,0,2,0,0
08-Jan-2021_RYR2PM,departure,9.0,13,13,08,2020.3391685343715,359.6412219828105,0,1841.4854533273715,91.6845157884,776.2808037692365,1152.3738489767352,23R/05L,1,0,6,1,1,0,0,4,1,0,0
10-Jan-2021_RYR2PM,departure,10.25,14,14,10,1549.6540537600906,360.73684226500023,0,1354.24344035388,71.1519727783,891.6137929142803,586.8882880675103,23R/05L,1,0,2,2,0,0,0,1,0,0,0
11-Jan-2021_RYR2PM,departure,8.566666666666666,13,13,11,1263.4060168508645,473.4071849481355,0,1066.1136592200448,71.1519727783,565.1118910359618,627.1421530366027,23R/05L,1,0,5,1,0,0,0,3,2,0,0
13-Jan-2021_RYR2PM,departure,12.183333333333334,13,13,13,1958.1968021193652,372.13493913585154,0,1748.887065417704,83.0918278028,974.8760264943767,900.2289478221885,23R/05L,1,0,3,0,0,0,0,1,1,0,0
15-Jan-2021_RYR2PM,departure,7.616666666666666,14,14,15,1263.4060168508645,473.4071849481355,0,1066.1136592200448,71.1519727783,565.1118910359618,627.1421530366027,23R/05L,1,0,3,1,0,0,0,2,1,0,0
17-Jan-2021_RYR2PM,departure,9.283333333333333,13,14,17,1375.4125753426645,428.6379326640839,0,1099.0745752143396,86.2988381711,565.1118910359618,724.0018461356027,23R/05L,1,0,1,1,0,0,0,1,0,0,0
18-Jan-2021_RYR2PM,departure,8.766666666666667,13,13,18,1685.0341363677355,336.68256731045005,0,1460.7572842838688,83.0918278028,793.0457372249411,808.8965713399944,23R/05L,1,0,4,0,0,0,0,1,2,0,0
22-Jan-2021_RYR2PM,departure,9.116666666666667,14,14,22,1637.4086644647357,334.32691984280416,0,1407.3146263014694,88.9090138822,793.0457372249411,755.4539133575945,23R/05L,1,0,2,0,0,0,0,0,2,0,0
29-Jan-2021_RYR2PM,departure,46.53333333333333,13,14,29,1502.2705486769905,357.63432646117093,0,1306.98445397138,71.0274540777,891.6137929142803,539.6293016850102,23R/05L,1,0,5,3,3,0,0,2,2,0,0
01-Jan-2021_EZY1929,departure,10.1,13,14,01,1685.0341363677355,336.68256731045005,0,1460.7572842838688,83.0918278028,793.0457372249411,808.8965713399944,23R/05L,1,0,4,1,0,0,0,1,3,0,0
08-Jan-2021_EZY1929,departure,9.233333333333333,07,08,08,1687.978876183536,345.1630206995827,0,1233.6186253090575,139.479225601,793.0457372249411,755.4539133575947,23R/05L,1,0,2,0,0,0,0,2,0,0,0
01-Jan-2021_QTR07H,departure,15.916666666666666,14,14,01,2535.1444303343937,719.570597466723,0,1916.6275278886042,104.571349969,974.8760264943767,1455.697053871017,23R/05L,1,0,4,0,1,0,0,0,3,0,0
02-Jan-2021_QTR07H,departure,13.033333333333333,13,13,02,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,3,1,1,0,0,1,1,0,0
03-Jan-2021_QTR07H,departure,14.616666666666667,13,13,03,2619.1622482501393,532.1516174850135,0,2248.3306041345413,104.571349969,1563.3415961419041,951.2493021392352,23R/05L,1,0,5,2,1,0,0,2,1,0,0
04-Jan-2021_QTR07H,departure,12.6,13,13,04,2452.9618852192457,576.0773865883698,0,2279.731463001046,120.216071857,1014.0460966443912,1318.6997167178547,23R/05L,1,0,2,1,1,0,0,0,1,0,0
05-Jan-2021_QTR07H,departure,10.15,13,13,05,2618.2090350906237,605.7115292198049,0,2248.3306041345413,104.571349969,1014.0460966443912,1499.5915884772326,23R/05L,1,0,2,0,2,0,0,0,2,0,0
06-Jan-2021_QTR07H,departure,10.916666666666666,13,13,06,2452.9618852192457,576.0773865883698,0,2279.731463001046,120.216071857,1014.0460966443912,1318.6997167178547,23R/05L,1,0,4,0,0,0,0,2,1,0,0
07-Jan-2021_QTR07H,departure,15.35,13,13,07,2823.717934111888,727.4421846565594,0,2591.2848357036023,104.792093998,974.8760264943767,1744.0498136195115,23R/05L,1,0,3,1,0,0,0,1,1,0,0
08-Jan-2021_QTR07H,departure,13.266666666666667,13,13,08,2474.651312791746,452.043030134265,0,2279.731463001046,120.216071857,1014.0460966443912,1340.389144290355,23R/05L,1,0,6,0,2,0,0,2,1,0,0
09-Jan-2021_QTR07H,departure,11.65,13,13,09,2298.436089868316,482.42696080809884,0,2065.484886848455,106.733294121,974.8760264943767,1216.826769252939,23R/05L,1,0,3,1,2,0,0,3,0,0,0
10-Jan-2021_QTR07H,departure,15.933333333333334,13,14,10,2823.717934111888,727.4421846565594,0,2591.2848357036023,104.792093998,974.8760264943767,1744.0498136195115,23R/05L,1,0,1,1,0,0,0,1,0,0,0
11-Jan-2021_QTR07H,departure,29.466666666666665,13,14,11,2025.2734241166866,446.97458898269747,0,1777.3551057146199,106.733294121,793.0457372249411,1125.4943927707454,23R/05L,1,0,5,4,0,0,0,2,2,0,0
12-Jan-2021_QTR07H,departure,16.883333333333333,13,13,12,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,2,0,0,0,0,0,2,0,0
13-Jan-2021_QTR07H,departure,17.016666666666666,13,14,13,2298.436089868316,482.42696080809884,0,2065.484886848455,106.733294121,974.8760264943767,1216.826769252939,23R/05L,1,0,3,2,0,0,0,2,1,0,0
14-Jan-2021_QTR07H,departure,11.866666666666667,13,13,14,2618.2090350906237,605.7115292198049,0,2248.3306041345413,104.571349969,1014.0460966443912,1499.5915884772326,23R/05L,1,0,5,1,0,0,0,3,2,0,0
15-Jan-2021_QTR07H,departure,18.4,13,14,15,2352.3858182244157,490.22804683836335,0,2065.484886848455,106.733294121,974.8760264943767,1270.7764976090389,23R/05L,1,0,1,2,0,0,0,0,1,0,0
16-Jan-2021_QTR07H,departure,17.6,13,13,16,2823.717934111888,727.4421846565594,0,2591.2848357036023,104.792093998,974.8760264943767,1744.0498136195115,23R/05L,1,0,3,0,1,0,0,1,2,0,0
17-Jan-2021_QTR07H,departure,13.116666666666667,13,14,17,2230.1687438627646,605.0649398442156,0,1628.497746754769,104.571349969,793.0457372249411,1332.5516566688234,23R/05L,1,0,2,1,0,0,0,1,0,0,0
18-Jan-2021_QTR07H,departure,13.95,14,14,18,2298.436089868316,482.42696080809884,0,2065.484886848455,106.733294121,974.8760264943767,1216.826769252939,23R/05L,1,0,4,1,0,0,0,2,2,0,0
19-Jan-2021_QTR07H,departure,14.316666666666666,13,14,19,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,6,0,1,0,0,1,4,0,0
20-Jan-2021_QTR07H,departure,15.316666666666666,13,13,20,2352.3858182244157,490.22804683836335,0,2065.484886848455,106.733294121,974.8760264943767,1270.7764976090389,23R/05L,1,0,3,1,0,0,0,1,2,0,0
21-Jan-2021_QTR07H,departure,13.716666666666667,14,14,21,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,4,1,0,0,0,1,1,0,0
22-Jan-2021_QTR07H,departure,15.55,13,14,22,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,4,1,2,0,0,1,3,0,0
24-Jan-2021_QTR07H,departure,16.916666666666668,13,14,24,2702.7819716241956,576.6876980782231,0,2538.8421016855714,109.502424066,1014.0460966443912,1579.2334509138045,23R/05L,1,0,1,0,1,0,0,0,1,0,0
25-Jan-2021_QTR07H,departure,15.483333333333333,14,14,25,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,1,0,0,0,0,0,1,0,0
26-Jan-2021_QTR07H,departure,12.15,13,14,26,2503.3314096143936,640.5173116696169,0,1916.6275278886042,104.571349969,974.8760264943767,1423.8840331510169,23R/05L,1,0,2,0,0,0,0,0,2,0,0
27-Jan-2021_QTR07H,departure,16.183333333333334,14,14,27,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,2,0,0,0,0,0,2,0,0
28-Jan-2021_QTR07H,departure,17.25,13,13,28,2587.9043461479655,611.4934805280351,0,2350.76091767168,109.502424066,974.8760264943767,1503.5258955875888,23R/05L,1,0,1,1,0,0,0,1,0,0,0
29-Jan-2021_QTR07H,departure,14.116666666666667,13,14,29,2298.436089868316,482.42696080809884,0,2065.484886848455,106.733294121,974.8760264943767,1216.826769252939,23R/05L,1,0,5,1,1,0,0,2,2,0,0
30-Jan-2021_QTR07H,departure,11.866666666666667,13,13,30,2413.3137153445455,447.621178358287,0,2253.566070862346,106.733294121,1014.0460966443912,1292.5343245791541,23R/05L,1,0,4,1,1,0,0,1,2,0,0
31-Jan-2021_QTR07H,departure,14.2,13,14,31,2702.7819716241956,576.6876980782231,0,2538.8421016855714,109.502424066,1014.0460966443912,1579.2334509138045,23R/05L,1,0,4,1,0,0,0,1,2,0,0
01-Feb-2021_QTR07H,departure,17.316666666666666,13,13,01,3050.8172559832337,742.8588004452258,0,2350.76091767168,109.502424066,1487.1711718053893,1454.1436601118444,23R/05L,1,0,3,0,1,0,0,0,3,0,0
01-Jan-2021_SHT2J,arrival,5.016666666666667,14,14,01,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,3,0,0,0,0,0,0,0,2
02-Jan-2021_SHT2J,arrival,4.45,08,08,02,1897.0879032296398,797.1906484605922,0,1165.5475705102426,162.1488571428,575.4407558091866,1159.4982902776533,23R/05L,1,0,6,0,0,1,0,0,0,2,2
03-Jan-2021_SHT2J,arrival,3.2333333333333334,08,08,03,1038.0250561075418,579.2036560263455,0,754.1517425621453,162.1488571428,0,875.8761989647418,23R/05L,1,0,3,0,0,0,0,0,0,0,2
04-Jan-2021_SHT2J,arrival,4.95,08,08,04,1455.9118758165826,361.2980185436147,0,1169.8033190408748,91.6845157884,608.7054608738868,755.5218991542959,23R/05L,1,0,1,0,0,0,0,0,0,0,1
05-Jan-2021_SHT2J,arrival,3.5166666666666666,08,08,05,1114.9978714079075,406.4936663091136,0,754.1517425621453,162.1488571428,0,952.8490142651075,23R/05L,1,0,1,0,0,0,0,0,0,0,1
06-Jan-2021_SHT2J,arrival,3.5166666666666666,14,14,06,1114.9978714079075,406.4936663091136,0,754.1517425621453,162.1488571428,0,952.8490142651075,23R/05L,1,0,3,0,0,0,0,0,0,2,1
07-Jan-2021_SHT2J,arrival,4.7,08,08,07,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,1,0,0,0,0,0,0,0,1
08-Jan-2021_SHT2J,arrival,28.65,09,08,08,1819.2925355322955,742.5786732059357,0,1165.5475705102426,162.1488571428,575.4407558091866,1081.702922580309,23R/05L,1,0,3,0,0,2,1,0,0,1,1
09-Jan-2021_SHT2J,arrival,7.05,09,08,09,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,4,0,0,1,0,0,0,2,1
10-Jan-2021_SHT2J,arrival,4.433333333333334,09,09,10,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,3,0,0,0,0,0,0,2,1
11-Jan-2021_SHT2J,arrival,3.75,09,08,11,1426.856632103005,417.6932337306266,0,982.2404050092495,83.0918278028,0,1343.764804300205,23R/05L,1,0,2,0,0,0,0,0,0,0,1
12-Jan-2021_SHT2J,arrival,8.2,09,09,12,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,2,0,0,0,1,0,0,0,2
13-Jan-2021_SHT2J,arrival,4.233333333333333,09,09,13,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,3,0,0,1,0,0,0,2,1
14-Jan-2021_SHT2J,arrival,2.966666666666667,10,10,14,973.4951834635015,318.1942646260688,0,707.7424408770243,83.0918278028,0,890.4033556607014,23R/05L,1,0,2,0,0,0,0,0,0,1,1
15-Jan-2021_SHT2J,arrival,3.7,10,10,15,1101.9125002503113,554.6163808176505,0,754.1517425621453,162.1488571428,0,939.7636431075113,23R/05L,1,0,2,0,0,0,0,0,0,1,1
16-Jan-2021_SHT2J,arrival,4.483333333333333,10,10,16,1688.2922583385348,723.9032131322813,0,1231.9511017265254,148.212374195,575.4407558091866,964.6391283343482,23R/05L,1,0,2,0,0,0,0,0,0,1,1
17-Jan-2021_SHT2J,arrival,4.566666666666666,10,10,17,1953.6018404793108,425.80419549848216,0,1531.4144499646616,91.6845157884,0,1861.9173246909108,23R/05L,1,0,2,0,0,0,1,0,0,0,2
18-Jan-2021_SHT2J,arrival,3.9166666666666665,10,10,18,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,2,0,0,0,0,0,0,0,2
19-Jan-2021_SHT2J,arrival,3.716666666666667,10,10,19,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,3,0,0,0,0,0,0,1,2
20-Jan-2021_SHT2J,arrival,3.566666666666667,10,10,20,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,3,0,0,0,0,0,0,0,3
21-Jan-2021_SHT2J,arrival,4.383333333333334,10,10,21,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,3,0,0,1,0,0,0,1,2
22-Jan-2021_SHT2J,arrival,4.133333333333334,10,10,22,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,3,0,0,0,0,0,0,0,3
23-Jan-2021_SHT2J,arrival,4.95,12,12,23,1387.7967551612912,457.90706475491595,0,1102.6128036347325,91.6845157884,0,1296.1122393728913,23R/05L,1,0,12,0,0,0,1,0,0,6,6
24-Jan-2021_SHT2J,arrival,4.066666666666666,10,10,24,1807.5475843317486,604.6165007659101,0,1165.5475705102426,162.1488571428,575.4407558091866,1069.957971379762,23R/05L,1,0,2,0,0,0,0,0,0,0,2
25-Jan-2021_SHT2J,arrival,4.883333333333334,10,10,25,1953.6018404793108,425.80419549848216,0,1531.4144499646616,91.6845157884,0,1861.9173246909108,23R/05L,1,0,4,0,0,0,0,0,0,0,4
26-Jan-2021_SHT2J,arrival,4.016666666666667,10,10,26,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,1,0,0,0,0,0,0,0,1
27-Jan-2021_SHT2J,arrival,4.033333333333333,10,10,27,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,2,0,0,1,0,0,0,1,1
28-Jan-2021_SHT2J,arrival,1.75,10,10,28,854.1034445415166,224.8202989179844,0,346.0117486636086,0,0,854.1034445415166,23R/05L,1,0,2,0,0,0,0,0,0,1,1
29-Jan-2021_SHT2J,arrival,4.033333333333333,10,10,29,1493.115598206705,418.0196757156232,0,1036.2092724184495,91.6845157884,0,1401.431082418305,23R/05L,1,0,2,0,0,0,0,0,0,0,2
30-Jan-2021_SHT2J,arrival,3.033333333333333,10,10,30,1039.7541495672015,318.5207066110653,0,761.7113082862243,91.6845157884,0,948.0696337788015,23R/05L,1,0,3,0,0,0,0,0,0,1,2
31-Jan-2021_SHT2J,arrival,2.75,10,10,31,1039.7541495672015,318.5207066110653,0,761.7113082862243,91.6845157884,0,948.0696337788015,23R/05L,1,0,1,0,0,0,0,0,0,0,1
01-Feb-2021_SHT2J,arrival,2.8833333333333333,10,10,01,1115.0092043698435,406.4936652409769,0,754.1517425621453,162.1488571428,0,952.8603472270435,23R/05L,1,0,3,0,0,0,0,0,0,1,2
01-Jan-2021_EZY95NG,departure,8.883333333333333,14,14,01,1434.8214984664824,537.5308236730493,0,1169.8033190408746,91.6845157884,0,1343.1369826780824,23R/05L,1,0,3,1,0,0,0,1,2,0,0
01-Jan-2021_RYR6815,arrival,2.216666666666667,14,14,01,1289.795936891005,328.237614846865,0,928.7977470268495,0,0,1289.795936891005,23R/05L,1,0,2,0,0,0,0,0,0,0,2
08-Jan-2021_RYR6815,arrival,3.9,15,15,08,973.4951834635015,318.1942646260688,0,707.7424408770243,83.0918278028,0,890.4033556607014,23R/05L,1,0,6,0,0,0,2,0,0,3,2
01-Jan-2021_SHT2P,arrival,5.85,15,15,01,1897.0879032296398,797.1906484605922,0,1165.5475705102426,162.1488571428,575.4407558091866,1159.4982902776533,23R/05L,1,0,3,0,0,0,0,0,0,0,2
02-Jan-2021_SHT2P,arrival,5.933333333333334,15,15,02,1258.912214265884,680.3182479899751,0,409.9585089122,162.1488571428,0,1096.763357123084,23R/05L,1,0,3,0,0,0,0,0,0,0,1
04-Jan-2021_SHT2P,arrival,2.8666666666666667,15,15,04,1038.013723145606,579.2036570944822,0,754.1517425621453,162.1488571428,0,875.864866002806,23R/05L,1,0,2,0,0,0,0,0,0,1,0
